study_id	strain	cell_line	trt	mouse_id	adjusted_slope	iso_mean_slope	RTC
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-24	0.0971629	0.0897468	1.43132
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-25	0.104275	0.0897468	2.01877
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-27	0.0985023	0.0897468	1.52709
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-29	0.109975	0.0897468	2.65951
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-30	0.0960628	0.0897468	1.35717
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-32	0.0912118	0.0897468	1.07341
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-33	0.10319	0.0897468	1.91558
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-34	0.0815196	0.0897468	0.67178
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-38	0.115959	0.0897468	3.55182
56TB7CB6AT	BALB/cJ F1	AT3	anti-PD1	007-39	0.0978625	0.0897468	1.48057
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-21	0.0818298	0.0897468	0.681934
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-22	0.0928576	0.0897468	1.16232
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-23	0.0829865	0.0897468	0.721164
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-26	0.0892429	0.0897468	0.975928
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-28	0.0954285	0.0897468	1.31618
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-31	0.078844	0.0897468	0.590257
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-35	0.104394	0.0897468	2.03041
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-36	0.087222	0.0897468	0.885074
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-37	0.0884723	0.0897468	0.940233
56TB7CB6AT	BALB/cJ F1	AT3	isotype	007-40	0.096191	0.0897468	1.36561
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-02	0.0774491	0.0868461	0.634838
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-03	0.0628178	0.0790511	0.456145
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-04	0.0855389	0.0868461	0.938748
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-08	0.0619694	0.0790511	0.437809
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-08	0.111913	0.0868461	3.36049
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-09	0.0663138	0.0790511	0.540155
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-09	0.101655	0.0868461	2.04637
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-11	0.0711466	0.0868461	0.468069
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-12	0.039286	0.0790511	0.146195
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-12	0.0788785	0.0868461	0.680268
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-13	0.0662152	0.0790511	0.537586
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-14	0.0936982	0.0868461	1.39282
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-15	0.0555659	0.0790511	0.321227
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-15	0.0889546	0.0868461	1.10733
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-16	0.0639592	0.0790511	0.482027
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-17	0.0712805	0.0790511	0.686783
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-17	0.0905296	0.0868461	1.19496
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-18	0.0532631	0.0790511	0.287377
62TB02B6AT	C57BL/6J	AT3	anti-PD1	664-19	0.0666366	0.0868461	0.376357
53TB25B6AT	C57BL/6J	AT3	anti-PD1	664-22	0.0989655	0.0790511	2.61941
62TB02B6AT	C57BL/6J	AT3	isotype	664-01	0.0915049	0.0868461	1.25267
53TB25B6AT	C57BL/6J	AT3	isotype	664-02	0.0583839	0.0790511	0.368121
62TB02B6AT	C57BL/6J	AT3	isotype	664-03	0.0839969	0.0868461	0.871296
53TB25B6AT	C57BL/6J	AT3	isotype	664-04	0.085768	0.0790511	1.38375
53TB25B6AT	C57BL/6J	AT3	isotype	664-05	0.0724561	0.0790511	0.726954
62TB02B6AT	C57BL/6J	AT3	isotype	664-05	0.0880416	0.0868461	1.05951
53TB25B6AT	C57BL/6J	AT3	isotype	664-06	0.080447	0.0790511	1.06983
62TB02B6AT	C57BL/6J	AT3	isotype	664-06	0.0565397	0.0868461	0.230976
53TB25B6AT	C57BL/6J	AT3	isotype	664-07	0.077141	0.0790511	0.911775
62TB02B6AT	C57BL/6J	AT3	isotype	664-07	0.0710459	0.0868461	0.465796
62TB02B6AT	C57BL/6J	AT3	isotype	664-10	0.0988672	0.0868461	1.78831
62TB02B6AT	C57BL/6J	AT3	isotype	664-13	0.0782622	0.0868461	0.660296
53TB25B6AT	C57BL/6J	AT3	isotype	664-14	0.0675651	0.0790511	0.573846
62TB02B6AT	C57BL/6J	AT3	isotype	664-16	0.100865	0.0868461	1.96966
62TB02B6AT	C57BL/6J	AT3	isotype	664-18	0.104404	0.0868461	2.33731
53TB25B6AT	C57BL/6J	AT3	isotype	664-19	0.080338	0.0790511	1.06421
62TB02B6AT	C57BL/6J	AT3	isotype	664-20	0.0949339	0.0868461	1.47857
53TB25B6AT	C57BL/6J	AT3	isotype	664-21	0.105806	0.0790511	3.64639
53TB25B6AT	C57BL/6J	AT3	isotype	664-23	0.086545	0.0790511	1.43672
53TB25B6AT	C57BL/6J	AT3	isotype	664-24	0.0760599	0.0790511	0.865337
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-23	0.0941902	0.0787447	2.11035
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-26	0.0833382	0.0787447	1.24871
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-31	0.0705181	0.0787447	0.671802
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-32	0.132849	0.0787447	13.6834
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-34	0.0844412	0.0787447	1.31712
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-35	0.0845589	0.0787447	1.32464
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-36	0.0845449	0.0787447	1.32374
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-38	0.0871433	0.0787447	1.50096
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-39	0.0747517	0.0787447	0.824415
62TB02B6AT	CC02 F1	AT3	anti-PD1	927-40	0.0757655	0.0787447	0.865837
62TB02B6AT	CC02 F1	AT3	isotype	927-21	0.070632	0.0787447	0.675511
62TB02B6AT	CC02 F1	AT3	isotype	927-22	0.077452	0.0787447	0.939405
62TB02B6AT	CC02 F1	AT3	isotype	927-24	0.0808431	0.0787447	1.10679
62TB02B6AT	CC02 F1	AT3	isotype	927-25	0.0840863	0.0787447	1.29471
62TB02B6AT	CC02 F1	AT3	isotype	927-27	0.064572	0.0787447	0.503934
62TB02B6AT	CC02 F1	AT3	isotype	927-28	0.0633788	0.0787447	0.475681
62TB02B6AT	CC02 F1	AT3	isotype	927-29	0.0896835	0.0787447	1.69712
62TB02B6AT	CC02 F1	AT3	isotype	927-30	0.0789138	0.0787447	1.00821
62TB02B6AT	CC02 F1	AT3	isotype	927-33	0.102786	0.0787447	3.19787
62TB02B6AT	CC02 F1	AT3	isotype	927-37	0.0751001	0.0787447	0.838422
68TB1654AT	CC04 F1	AT3	anti-PD1	581-41	0.0421038	0.0634754	0.355793
68TB1654AT	CC04 F1	AT3	anti-PD1	581-42	0.0494947	0.0634754	0.508634
68TB1654AT	CC04 F1	AT3	anti-PD1	581-45	0.0739932	0.0634754	1.66293
68TB1654AT	CC04 F1	AT3	anti-PD1	581-47	0.0440175	0.0634754	0.390289
68TB1654AT	CC04 F1	AT3	anti-PD1	581-48	0.0505194	0.0634754	0.534471
68TB1654AT	CC04 F1	AT3	anti-PD1	581-50	0.06427	0.0634754	1.03917
68TB1654AT	CC04 F1	AT3	anti-PD1	581-51	0.0571704	0.0634754	0.737218
68TB1654AT	CC04 F1	AT3	anti-PD1	581-54	0.0685225	0.0634754	1.27641
68TB1654AT	CC04 F1	AT3	anti-PD1	581-57	0.0562852	0.0634754	0.706329
68TB1654AT	CC04 F1	AT3	anti-PD1	581-60	0.0551249	0.0634754	0.667791
68TB1654AT	CC04 F1	AT3	isotype	581-43	0.0681257	0.0634754	1.25215
68TB1654AT	CC04 F1	AT3	isotype	581-44	0.0666182	0.0634754	1.16412
68TB1654AT	CC04 F1	AT3	isotype	581-46	0.0634166	0.0634754	0.997162
68TB1654AT	CC04 F1	AT3	isotype	581-49	0.0545907	0.0634754	0.650761
68TB1654AT	CC04 F1	AT3	isotype	581-52	0.0674711	0.0634754	1.21314
68TB1654AT	CC04 F1	AT3	isotype	581-53	0.0710671	0.0634754	1.44353
68TB1654AT	CC04 F1	AT3	isotype	581-55	0.0454239	0.0634754	0.417752
68TB1654AT	CC04 F1	AT3	isotype	581-56	0.0650164	0.0634754	1.07736
68TB1654AT	CC04 F1	AT3	isotype	581-58	0.0760407	0.0634754	1.836
68TB1654AT	CC04 F1	AT3	isotype	581-59	0.0569834	0.0634754	0.73058
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-01	0.08557	0.0967443	0.582559
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-02	0.0778358	0.0967443	0.400795
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-03	0.0857153	0.0967443	0.586667
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-06	0.0971188	0.0967443	1.01827
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-09	0.0925221	0.0967443	0.815332
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-12	0.0832275	0.0967443	0.520172
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-13	0.0797502	0.0967443	0.439667
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-16	0.0802231	0.0967443	0.449836
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-18	0.106437	0.0967443	1.59792
56TB7CB6AT	CC07 F1	AT3	anti-PD1	928-19	0.137659	0.0967443	7.23109
56TB7CB6AT	CC07 F1	AT3	isotype	928-04	0.0919546	0.0967443	0.793263
56TB7CB6AT	CC07 F1	AT3	isotype	928-05	0.105403	0.0967443	1.51993
56TB7CB6AT	CC07 F1	AT3	isotype	928-07	0.0912887	0.0967443	0.768127
56TB7CB6AT	CC07 F1	AT3	isotype	928-08	0.110009	0.0967443	1.89911
56TB7CB6AT	CC07 F1	AT3	isotype	928-10	0.0909843	0.0967443	0.756904
56TB7CB6AT	CC07 F1	AT3	isotype	928-11	0.103947	0.0967443	1.41664
56TB7CB6AT	CC07 F1	AT3	isotype	928-14	0.104935	0.0967443	1.48594
56TB7CB6AT	CC07 F1	AT3	isotype	928-15	0.0898752	0.0967443	0.717381
56TB7CB6AT	CC07 F1	AT3	isotype	928-17	0.103211	0.0967443	1.3671
56TB7CB6AT	CC07 F1	AT3	isotype	928-20	0.075836	0.0967443	0.363853
63TB8011AT	CC11 F1	AT3	anti-PD1	298-02	0.0646495	0.0775676	0.535452
63TB8011AT	CC11 F1	AT3	anti-PD1	298-03	0.0849499	0.0775676	1.42899
63TB8011AT	CC11 F1	AT3	anti-PD1	298-05	0.0692479	0.0775676	0.668786
63TB8011AT	CC11 F1	AT3	anti-PD1	298-06	0.0653237	0.0775676	0.553195
63TB8011AT	CC11 F1	AT3	anti-PD1	298-08	0.0708825	0.0775676	0.723792
63TB8011AT	CC11 F1	AT3	anti-PD1	298-10	0.0935244	0.0775676	2.16319
63TB8011AT	CC11 F1	AT3	anti-PD1	298-11	0.0842884	0.0775676	1.38401
63TB8011AT	CC11 F1	AT3	anti-PD1	298-15	0.0713483	0.0775676	0.740278
63TB8011AT	CC11 F1	AT3	anti-PD1	298-16	0.0568607	0.0775676	0.367414
63TB8011AT	CC11 F1	AT3	anti-PD1	298-19	0.0874365	0.0775676	1.61157
63TB8011AT	CC11 F1	AT3	isotype	298-01	0.0715263	0.0775676	0.746678
63TB8011AT	CC11 F1	AT3	isotype	298-04	0.0984653	0.0775676	2.74696
63TB8011AT	CC11 F1	AT3	isotype	298-07	0.0835863	0.0775676	1.33781
63TB8011AT	CC11 F1	AT3	isotype	298-09	0.077052	0.0775676	0.975381
63TB8011AT	CC11 F1	AT3	isotype	298-12	0.0682961	0.0775676	0.638702
63TB8011AT	CC11 F1	AT3	isotype	298-13	0.0715131	0.0775676	0.746204
63TB8011AT	CC11 F1	AT3	isotype	298-14	0.103328	0.0775676	3.4751
63TB8011AT	CC11 F1	AT3	isotype	298-17	0.0664233	0.0775676	0.583404
63TB8011AT	CC11 F1	AT3	isotype	298-18	0.0724096	0.0775676	0.779261
63TB8011AT	CC11 F1	AT3	isotype	298-20	0.0630756	0.0775676	0.496215
76TB1568AT	CC15 F1	AT3	anti-PD1	768-01	0.0734637	0.0715288	1.09808
76TB1568AT	CC15 F1	AT3	anti-PD1	768-02	0.111202	0.0715288	6.80987
76TB1568AT	CC15 F1	AT3	anti-PD1	768-03	0.0514372	0.0715288	0.378511
76TB1568AT	CC15 F1	AT3	anti-PD1	768-04	0.0644946	0.0715288	0.711676
76TB1568AT	CC15 F1	AT3	anti-PD1	768-07	0.0850403	0.0715288	1.92195
76TB1568AT	CC15 F1	AT3	anti-PD1	768-11	0.0750208	0.0715288	1.18395
76TB1568AT	CC15 F1	AT3	anti-PD1	768-14	0.0488066	0.0715288	0.3333
76TB1568AT	CC15 F1	AT3	anti-PD1	768-16	0.057201	0.0715288	0.500169
76TB1568AT	CC15 F1	AT3	anti-PD1	768-18	0.0700641	0.0715288	0.931627
76TB1568AT	CC15 F1	AT3	anti-PD1	768-19	NA	0.0715288	NA
76TB1568AT	CC15 F1	AT3	isotype	768-05	NA	0.0715288	NA
76TB1568AT	CC15 F1	AT3	isotype	768-06	0.076433	0.0715288	1.26762
76TB1568AT	CC15 F1	AT3	isotype	768-08	0.0802619	0.0715288	1.52544
76TB1568AT	CC15 F1	AT3	isotype	768-09	0.0731523	0.0715288	1.08167
76TB1568AT	CC15 F1	AT3	isotype	768-10	0.061738	0.0715288	0.622867
76TB1568AT	CC15 F1	AT3	isotype	768-12	0.0613604	0.0715288	0.611596
76TB1568AT	CC15 F1	AT3	isotype	768-13	0.0776488	0.0715288	1.34438
76TB1568AT	CC15 F1	AT3	isotype	768-15	0.0641945	0.0715288	0.701425
76TB1568AT	CC15 F1	AT3	isotype	768-17	0.0842403	0.0715288	1.84902
76TB1568AT	CC15 F1	AT3	isotype	768-20	0.0647296	0.0715288	0.71981
68TB1654AT	CC16 F1	AT3	anti-PD1	300-02	0.0848515	0.076359	1.5078
68TB1654AT	CC16 F1	AT3	anti-PD1	300-03	0.0620521	0.076359	0.500675
68TB1654AT	CC16 F1	AT3	anti-PD1	300-04	NA	0.076359	NA
68TB1654AT	CC16 F1	AT3	anti-PD1	300-05	0.0700428	0.076359	0.736819
68TB1654AT	CC16 F1	AT3	anti-PD1	300-07	0.0859414	0.076359	1.58939
68TB1654AT	CC16 F1	AT3	anti-PD1	300-08	0.0699742	0.076359	0.734377
68TB1654AT	CC16 F1	AT3	anti-PD1	300-09	0.0585018	0.076359	0.421696
68TB1654AT	CC16 F1	AT3	anti-PD1	300-10	0.0857477	0.076359	1.57457
68TB1654AT	CC16 F1	AT3	anti-PD1	300-17	0.0770416	0.076359	1.03356
68TB1654AT	CC16 F1	AT3	anti-PD1	300-18	0.0740776	0.076359	0.895555
68TB1654AT	CC16 F1	AT3	isotype	300-01	0.0767969	0.076359	1.0214
68TB1654AT	CC16 F1	AT3	isotype	300-06	0.0678937	0.076359	0.664094
68TB1654AT	CC16 F1	AT3	isotype	300-11	0.0973357	0.076359	2.75747
68TB1654AT	CC16 F1	AT3	isotype	300-12	0.0936972	0.076359	2.31261
68TB1654AT	CC16 F1	AT3	isotype	300-13	0.0692177	0.076359	0.708
68TB1654AT	CC16 F1	AT3	isotype	300-14	0.0705918	0.076359	0.756639
68TB1654AT	CC16 F1	AT3	isotype	300-15	0.077763	0.076359	1.07025
68TB1654AT	CC16 F1	AT3	isotype	300-16	0.071862	0.076359	0.804571
68TB1654AT	CC16 F1	AT3	isotype	300-19	0.0741027	0.076359	0.896639
68TB1654AT	CC16 F1	AT3	isotype	300-20	0.064329	0.076359	0.558948
78TB2444AT	CC24 F1	AT3	anti-PD1	687-02	0.0978855	0.0870087	1.69205
78TB2444AT	CC24 F1	AT3	anti-PD1	687-03	0.0694766	0.0870087	0.428377
78TB2444AT	CC24 F1	AT3	anti-PD1	687-05	0.113298	0.0870087	3.56516
78TB2444AT	CC24 F1	AT3	anti-PD1	687-07	0.0759274	0.0870087	0.585185
78TB2444AT	CC24 F1	AT3	anti-PD1	687-10	0.091661	0.0870087	1.25228
78TB2444AT	CC24 F1	AT3	anti-PD1	687-12	0.0715185	0.0870087	0.472831
78TB2444AT	CC24 F1	AT3	anti-PD1	687-15	0.0638924	0.0870087	0.327008
78TB2444AT	CC24 F1	AT3	anti-PD1	687-17	0.0949471	0.0870087	1.46794
78TB2444AT	CC24 F1	AT3	anti-PD1	687-19	0.0744277	0.0870087	0.544253
78TB2444AT	CC24 F1	AT3	anti-PD1	687-20	0.0568279	0.0870087	0.232383
78TB2444AT	CC24 F1	AT3	isotype	687-01	0.110643	0.0870087	3.13562
78TB2444AT	CC24 F1	AT3	isotype	687-04	0.103276	0.0870087	2.1959
78TB2444AT	CC24 F1	AT3	isotype	687-06	0.0891763	0.0870087	1.1105
78TB2444AT	CC24 F1	AT3	isotype	687-08	0.0830944	0.0870087	0.827562
78TB2444AT	CC24 F1	AT3	isotype	687-09	0.0758904	0.0870087	0.58414
78TB2444AT	CC24 F1	AT3	isotype	687-11	0.0878563	0.0870087	1.04184
78TB2444AT	CC24 F1	AT3	isotype	687-13	0.084594	0.0870087	0.8898
78TB2444AT	CC24 F1	AT3	isotype	687-14	0.0922798	0.0870087	1.29031
78TB2444AT	CC24 F1	AT3	isotype	687-16	0.0503488	0.0870087	0.16988
78TB2444AT	CC24 F1	AT3	isotype	687-18	0.0929276	0.0870087	1.33136
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-27	0.0497331	0.0676634	0.420208
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-32	0.0701425	0.0676634	1.12736
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-33	0.058062	0.0676634	0.628596
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-34	0.0857536	0.0676634	2.39826
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-35	0.0649749	0.0676634	0.878098
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-37	0.0847331	0.0676634	2.28278
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-40	0.0865756	0.0676634	2.4955
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-41	0.0638277	0.0676634	0.830713
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-42	0.0742231	0.0676634	1.37326
53TB25B6AT	CC25 F1	AT3	anti-PD1	124-43	0.0615854	0.0676634	0.745354
53TB25B6AT	CC25 F1	AT3	isotype	124-25	0.0767055	0.0676634	1.54841
53TB25B6AT	CC25 F1	AT3	isotype	124-26	0.0799829	0.0676634	1.8143
53TB25B6AT	CC25 F1	AT3	isotype	124-28	0.074954	0.0676634	1.42267
53TB25B6AT	CC25 F1	AT3	isotype	124-29	0.0708274	0.0676634	1.16532
53TB25B6AT	CC25 F1	AT3	isotype	124-30	0.0660518	0.0676634	0.925033
53TB25B6AT	CC25 F1	AT3	isotype	124-31	0.0647629	0.0676634	0.869141
53TB25B6AT	CC25 F1	AT3	isotype	124-36	0.0561129	0.0676634	0.572057
53TB25B6AT	CC25 F1	AT3	isotype	124-38	NA	0.0676634	NA
53TB25B6AT	CC25 F1	AT3	isotype	124-39	0.0527825	0.0676634	0.486969
53TB25B6AT	CC25 F1	AT3	isotype	124-44	0.0667905	0.0676634	0.958674
78TB2444AT	CC44 F1	AT3	anti-PD1	766-21	0.069076	0.0772097	0.674829
78TB2444AT	CC44 F1	AT3	anti-PD1	766-24	0.11934	0.0772097	7.66885
78TB2444AT	CC44 F1	AT3	anti-PD1	766-25	0.0592988	0.0772097	0.420602
78TB2444AT	CC44 F1	AT3	anti-PD1	766-29	0.0632441	0.0772097	0.509006
78TB2444AT	CC44 F1	AT3	anti-PD1	766-34	NA	0.0772097	NA
78TB2444AT	CC44 F1	AT3	anti-PD1	766-35	0.0725099	0.0772097	0.796717
78TB2444AT	CC44 F1	AT3	anti-PD1	766-37	0.0712412	0.0772097	0.749311
78TB2444AT	CC44 F1	AT3	anti-PD1	766-38	0.0854758	0.0772097	1.49138
78TB2444AT	CC44 F1	AT3	anti-PD1	766-39	0.0897458	0.0772097	1.8334
78TB2444AT	CC44 F1	AT3	anti-PD1	766-40	0.0933593	0.0772097	2.18344
78TB2444AT	CC44 F1	AT3	isotype	766-22	0.0834191	0.0772097	1.3502
78TB2444AT	CC44 F1	AT3	isotype	766-23	0.0861346	0.0772097	1.53966
78TB2444AT	CC44 F1	AT3	isotype	766-26	0.0771155	0.0772097	0.995456
78TB2444AT	CC44 F1	AT3	isotype	766-27	0.0848144	0.0772097	1.44444
78TB2444AT	CC44 F1	AT3	isotype	766-28	0.0622896	0.0772097	0.486047
78TB2444AT	CC44 F1	AT3	isotype	766-30	0.0619185	0.0772097	0.477403
78TB2444AT	CC44 F1	AT3	isotype	766-31	0.0724706	0.0772097	0.795205
78TB2444AT	CC44 F1	AT3	isotype	766-32	0.0794169	0.0772097	1.11263
78TB2444AT	CC44 F1	AT3	isotype	766-33	NA	0.0772097	NA
78TB2444AT	CC44 F1	AT3	isotype	766-36	0.0873078	0.0772097	1.62953
71TB6057AT	CC57 F1	AT3	anti-PD1	585-23	0.0777002	0.0775054	1.00946
71TB6057AT	CC57 F1	AT3	anti-PD1	585-26	0.0792831	0.0775054	1.08976
71TB6057AT	CC57 F1	AT3	anti-PD1	585-28	0.076941	0.0775054	0.973079
71TB6057AT	CC57 F1	AT3	anti-PD1	585-29	0.0883674	0.0775054	1.69084
71TB6057AT	CC57 F1	AT3	anti-PD1	585-30	0.0729717	0.0775054	0.803141
71TB6057AT	CC57 F1	AT3	anti-PD1	585-31	0.0756529	0.0775054	0.914317
71TB6057AT	CC57 F1	AT3	anti-PD1	585-32	0.104021	0.0775054	3.60428
71TB6057AT	CC57 F1	AT3	anti-PD1	585-34	0.0626356	0.0775054	0.48723
71TB6057AT	CC57 F1	AT3	anti-PD1	585-38	0.07256	0.0775054	0.78731
71TB6057AT	CC57 F1	AT3	anti-PD1	585-39	0.0532084	0.0775054	0.30886
71TB6057AT	CC57 F1	AT3	isotype	585-21	0.0740032	0.0775054	0.844217
71TB6057AT	CC57 F1	AT3	isotype	585-22	0.0534385	0.0775054	0.312316
71TB6057AT	CC57 F1	AT3	isotype	585-24	0.0777305	0.0775054	1.01095
71TB6057AT	CC57 F1	AT3	isotype	585-25	0.0785031	0.0775054	1.04942
71TB6057AT	CC57 F1	AT3	isotype	585-27	0.0714338	0.0775054	0.745584
71TB6057AT	CC57 F1	AT3	isotype	585-33	0.0830678	0.0775054	1.30861
71TB6057AT	CC57 F1	AT3	isotype	585-35	0.0862605	0.0775054	1.52707
71TB6057AT	CC57 F1	AT3	isotype	585-36	0.0777726	0.0775054	1.013
71TB6057AT	CC57 F1	AT3	isotype	585-37	0.0892111	0.0775054	1.76124
71TB6057AT	CC57 F1	AT3	isotype	585-40	0.083633	0.0775054	1.34487
71TB6057AT	CC60 F1	AT3	anti-PD1	583-01	0.0924502	0.0820041	1.65717
71TB6057AT	CC60 F1	AT3	anti-PD1	583-03	0.0786044	0.0820041	0.848409
71TB6057AT	CC60 F1	AT3	anti-PD1	583-04	0.0795426	0.0820041	0.887787
71TB6057AT	CC60 F1	AT3	anti-PD1	583-05	0.0836014	0.0820041	1.0803
71TB6057AT	CC60 F1	AT3	anti-PD1	583-07	0.0859665	0.0820041	1.21118
71TB6057AT	CC60 F1	AT3	anti-PD1	583-09	0.0747292	0.0820041	0.703438
71TB6057AT	CC60 F1	AT3	anti-PD1	583-11	0.077123	0.0820041	0.789761
71TB6057AT	CC60 F1	AT3	anti-PD1	583-14	0.0953556	0.0820041	1.90713
71TB6057AT	CC60 F1	AT3	anti-PD1	583-15	0.0802956	0.0820041	0.920705
71TB6057AT	CC60 F1	AT3	anti-PD1	583-18	0.0908374	0.0820041	1.53284
71TB6057AT	CC60 F1	AT3	isotype	583-02	0.0847298	0.0820041	1.14088
71TB6057AT	CC60 F1	AT3	isotype	583-06	0.0779225	0.0820041	0.820891
71TB6057AT	CC60 F1	AT3	isotype	583-08	0.0758915	0.0820041	0.744104
71TB6057AT	CC60 F1	AT3	isotype	583-10	0.0716939	0.0820041	0.607415
71TB6057AT	CC60 F1	AT3	isotype	583-12	0.0849439	0.0820041	1.15275
71TB6057AT	CC60 F1	AT3	isotype	583-13	0.0939292	0.0820041	1.78003
71TB6057AT	CC60 F1	AT3	isotype	583-16	0.0872746	0.0820041	1.29027
71TB6057AT	CC60 F1	AT3	isotype	583-17	0.0744029	0.0820041	0.692429
71TB6057AT	CC60 F1	AT3	isotype	583-19	0.0774308	0.0820041	0.801605
71TB6057AT	CC60 F1	AT3	isotype	583-20	0.0918221	0.0820041	1.6076
68TB1654AT	CC65 F1	AT3	anti-PD1	579-23	0.0763805	0.0741015	1.1165
68TB1654AT	CC65 F1	AT3	anti-PD1	579-24	NA	0.0741015	NA
68TB1654AT	CC65 F1	AT3	anti-PD1	579-28	0.0766231	0.0741015	1.12968
68TB1654AT	CC65 F1	AT3	anti-PD1	579-29	0.0781974	0.0741015	1.21903
68TB1654AT	CC65 F1	AT3	anti-PD1	579-30	0.0821594	0.0741015	1.47644
68TB1654AT	CC65 F1	AT3	anti-PD1	579-32	0.0458877	0.0741015	0.25557
68TB1654AT	CC65 F1	AT3	anti-PD1	579-33	0.0828836	0.0741015	1.52906
68TB1654AT	CC65 F1	AT3	anti-PD1	579-35	0.0567696	0.0741015	0.432545
68TB1654AT	CC65 F1	AT3	anti-PD1	579-36	0.0671981	0.0741015	0.716193
68TB1654AT	CC65 F1	AT3	anti-PD1	579-39	0.0852927	0.0741015	1.71797
68TB1654AT	CC65 F1	AT3	isotype	579-21	0.0853332	0.0741015	1.72134
68TB1654AT	CC65 F1	AT3	isotype	579-22	0.0611709	0.0741015	0.53513
68TB1654AT	CC65 F1	AT3	isotype	579-25	0.0733649	0.0741015	0.965013
68TB1654AT	CC65 F1	AT3	isotype	579-26	0.0611417	0.0741015	0.534374
68TB1654AT	CC65 F1	AT3	isotype	579-27	0.125045	0.0741015	11.7437
68TB1654AT	CC65 F1	AT3	isotype	579-31	0.056755	0.0741015	0.43224
68TB1654AT	CC65 F1	AT3	isotype	579-34	0.0660541	0.0741015	0.677651
68TB1654AT	CC65 F1	AT3	isotype	579-37	0.0736522	0.0741015	0.97851
68TB1654AT	CC65 F1	AT3	isotype	579-38	0.0533008	0.0741015	0.365751
68TB1654AT	CC65 F1	AT3	isotype	579-40	0.085197	0.0741015	1.71004
76TB1568AT	CC68 F1	AT3	anti-PD1	821-22	0.0602333	0.0780545	0.42243000000000003
76TB1568AT	CC68 F1	AT3	anti-PD1	821-23	0.0723534	0.0780545	0.759062
76TB1568AT	CC68 F1	AT3	anti-PD1	821-26	0.0838126	0.0780545	1.32105
